word	tag	D@A1	F@A1	SFI@A1	U@A1	tf-idf@A1	D@A2	F@A2	SFI@A2	U@A2	tf-idf@A2	D@B1	F@B1	SFI@B1	U@B1	tf-idf@B1	D@B2	F@B2	SFI@B2	U@B2	tf-idf@B2	D@C1	F@C1	SFI@C1	U@C1	tf-idf@C1	D@TOTAL	F@TOTAL	SFI@TOTAL	U@TOTAL	tf-idf@TOTAL
's avond	BW() N(soort)	-	-	-	-	-	-	-	-	-	-	0.0	2	26.7697225387702	0.047530485878665825	3.2188758248682006	-	-	-	-	-	-	-	-	-	-	0.0	2	17.259173627778264	0.005320070197459976	0.0
's avond	LID(bep) N(soort)	0.0	1	41.22181202741922	1.3248942117705695	0.22314355131420976	0.5032447153308321	27	59.361074918587505	86.31921692907096	6.024875885483664	0.41814912862187337	16	57.46304690652907	55.757679432550866	3.5702968210273562	-	-	-	-	-	0.0	1	53.33444136970088	21.54984431426566	0.22314355131420976	0.5177894606679966	45	58.1080612302616	64.685378396229	0.0
's middag	BW() N(soort)	-	-	-	-	-	0.0	1	22.52675121705692	0.017892668744487486	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	15.351461270332102	0.0034288313700392334	0.0
's middag	LID(bep) N(soort)	0.0	1	41.07395281685929	1.2805462883640233	0.22314355131420976	0.18002486524878292	3	45.37721518414648	3.4492249460417232	0.6694306539426294	0.12110367334688617	2	43.38514383487106	2.180290605477352	0.44628710262841953	0.0	1	33.34074391398249	0.2158114046297208	0.22314355131420976	-	-	-	-	-	0.2848698544595743	7	47.44730998812326	5.555600378313595	0.0
's morgen	BW() N(soort)	-	-	-	-	-	0.0	1	18.75181869530049	0.007502083083451031	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	11.576528748575674	0.0014376490273482884	0.0
's morgen	LID(bep) N(soort)	0.3491668600960898	4	60.41275095946038	109.9702205233365	0.8925742052568391	0.26373166066027987	5	49.25232276685115	8.418452711198963	1.1157177565710488	0.19194478095439876	3	46.96033893042808	4.966310778294464	0.6694306539426294	0.0	2	36.351043870622306	0.4316228092594416	0.44628710262841953	-	-	-	-	-	0.37184644550150286	14	51.607223012177236	14.478457686041246	0.0
's nacht	BW() N(soort)	-	-	-	-	-	0.0	1	14.954348656840303	0.003129211125717542	0.5108256237659907	0.0	1	24.753554163748994	0.029878267857253806	0.5108256237659907	0.0	1	33.569500886174325	0.227483597975632	0.5108256237659907	-	-	-	-	-	0.16083040778235247	3	41.29377619995986	1.347031091464727	0.0
's nacht	LID(bep) N(soort)	-	-	-	-	-	0.4681811396229488	20	57.750977323286335	59.57962046363897	10.216512475319814	0.33998099344963717	7	53.096640925776555	20.401593619436163	3.5757793663619353	0.0	1	33.569500886174325	0.227483597975632	0.5108256237659907	-	-	-	-	-	0.4733191350504195	28	55.66584127150673	36.862444114901166	0.0
's ochtend	BW() N(soort)	-	-	-	-	-	0.0	1	18.286495447194127	0.006739839347699322	0.5108256237659907	0.0	1	23.79691586379442	0.02397129995903811	0.5108256237659907	0.0	1	27.17273909683502	0.05215235324768856	0.5108256237659907	-	-	-	-	-	0.16083040778235247	3	41.27914985127725	1.3425021352812059	0.0
's ochtend	LID(bep) N(soort)	0.0	1	41.07395281685929	1.2805462883640233	0.0	0.26373166066027987	5	49.24513972440283	8.404540463683613	0.0	0.24220734669377234	4	49.119640094545154	8.165147029251347	0.0	0.22119457798535866	4	51.569022714043	14.351664437945933	0.0	0.0	1	53.33444136970088	21.54984431426566	0.0	0.3829130045699096	15	52.030419588844836	15.960333387965614	0.0
's	BW()	0.0	1	44.04648779797654	2.5389186150247736	0.22314355131420976	0.4375410491205446	17	56.75242354510557	47.34153708669815	3.793440372341566	0.3838895619087975	9	54.62256645077222	28.990562705788815	2.008291961827888	0.14746305199023912	2	46.96205583721377	4.9682745099768875	0.44628710262841953	-	-	-	-	-	0.47895616431188737	29	55.86526244759261	38.59457338961835	0.0
's	LID(bep)	0.0	1	44.366302210710145	2.732940779928413	0.5108256237659907	0.36004973049756583	9	53.15526743531041	20.678867169241325	4.597430613893916	0.24220734669377234	4	49.25058699158427	8.415088721360119	2.043302495063963	-	-	-	-	-	-	-	-	-	-	0.38634254400849094	14	51.779027204124326	15.062696322408804	0.0
[[:digit:]]+-jarig	ADJ()	-	-	-	-	-	0.0	2	21.808320628307747	0.015164638532323475	1.8325814637483102	-	-	-	-	-	0.0	1	26.551260029346576	0.04519870614799675	0.9162907318741551	-	-	-	-	-	0.09318194808307471	3	38.9154066896406	0.7790057601591269	0.0
[[:digit:]]+-jarige	ADJ()	-	-	-	-	-	0.26373166066027987	5	49.22767403135687	8.370808432552971	2.5541281188299534	0.33303510170393696	8	53.47473633706262	22.257359148505834	4.086604990127926	0.342398603373972	5	54.40365925895874	27.565503269349882	2.5541281188299534	-	-	-	-	-	0.4118587618304085	18	53.13697188749528	20.59193642577975	0.0
[[:digit:]]+-jarigen	N(soort)	-	-	-	-	-	-	-	-	-	-	0.0	2	25.511959191654956	0.0355791787357643	3.2188758248682006	-	-	-	-	-	-	-	-	-	-	0.0	2	16.001410280663016	0.00398236468538189	0.0
[[:digit:]]+-kamerappartement	TW(hoofd)	-	-	-	-	-	0.0	1	20.199807703318307	0.01047082184374716	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	13.024517756593493	0.0020065582681171295	0.0
[[:digit:]]+-pits	ADJ()	-	-	-	-	-	0.0	1	20.199807703318307	0.01047082184374716	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	13.024517756593493	0.0020065582681171295	0.0
[[:digit:]]+-plusser	N(soort)	-	-	-	-	-	-	-	-	-	-	0.0	1	24.871736825521992	0.0307024959360746	0.9162907318741551	0.0	1	32.06629620820176	0.16092726145001043	0.9162907318741551	-	-	-	-	-	0.10147268954891664	2	37.5608380595779	0.570274307695865	0.0
[[:digit:]]+-urenweek	N(soort)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	52.24194320186855	16.756924780872108	1.6094379124341003	0.0	1	15.466767463249376	0.0035210869225963423	0.0
[[:digit:]]+-uursplaats	N(soort)	-	-	-	-	-	-	-	-	-	-	0.0	2	24.38926150748225	0.027474269294026486	3.2188758248682006	-	-	-	-	-	-	-	-	-	-	0.0	2	14.87871259649031	0.0030751850852369805	0.0
[[:digit:]]+-uurswinkel	N(soort)	-	-	-	-	-	0.0	1	19.871556289739807	0.009708578107995452	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	12.696266343014994	0.0018604869765683732	0.0
[[:digit:]]+c	N(soort)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	31.644319410257214	0.14602658909352798	1.6094379124341003	-	-	-	-	-	0.0	1	16.551885943972067	0.004520522075298361	0.0
[[:digit:]]+d-printer	N(soort)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	34.9438989263554	0.31216908586830727	1.6094379124341003	-	-	-	-	-	0.0	1	19.851465460070262	0.00966376913035721	0.0
[[:digit:]]+de	ADJ()	-	-	-	-	-	0.0	1	23.53848657844896	0.0225864854330638	0.9162907318741551	0.0	1	23.514139120805485	0.022460215147866655	0.9162907318741551	-	-	-	-	-	-	-	-	-	-	0.10147268954891664	2	37.550040224336534	0.568858199581679	0.0
[[:digit:]]+de	TW(rang)	0.0	1	36.358779044842656	0.43239225321382607	0.5108256237659907	0.21479247724989953	9	50.918093206907955	12.354049032392847	4.597430613893916	0.2726805631856562	6	51.35345892460676	13.656703874050363	3.0649537425959443	-	-	-	-	-	-	-	-	-	-	0.3202111828900552	16	51.53342056541727	14.234494748831588	0.0
[[:digit:]]+de-eeuws	ADJ()	-	-	-	-	-	-	-	-	-	-	0.0	1	23.63205436810106	0.02307838620698225	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	0.0	1	14.121505457109125	0.0025831554715990634	0.0
[[:digit:]]+de-eeuws	N(soort)	-	-	-	-	-	0.0	1	23.53848657844896	0.0225864854330638	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	16.363196631724147	0.00432832300747105	0.0
[[:digit:]]+e	TW(rang)	-	-	-	-	-	0.1471424994836351	10	49.709822501047675	9.353674442963387	5.108256237659907	0.12110367334688617	2	43.090120698603734	2.037098691722562	1.0216512475319814	0.14746305199023912	2	46.899233544575345	4.896923894170421	1.0216512475319814	-	-	-	-	-	0.2394632720560144	14	49.68998351597189	9.311043413728996	0.0
[[:digit:]]+e-eeuws	ADJ()	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	29.8834068197004	0.09735105939568532	1.6094379124341003	-	-	-	-	-	0.0	1	14.790973353415255	0.003013681383532241	0.0
[[:digit:]]+ste	TW(rang)	-	-	-	-	-	0.0	2	23.43702952487794	0.02206495024544421	1.0216512475319814	0.20157679533891015	7	50.72890665658409	11.827437605777277	3.5757793663619353	0.14746305199023912	2	46.92954642947295	4.9312230032524615	1.0216512475319814	-	-	-	-	-	0.25878993106376447	11	48.98597448586038	7.917670942935038	0.0
[[:digit:]]+ste,	TW(rang)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	33.10454450161853	0.20438755582308424	1.6094379124341003	-	-	-	-	-	0.0	1	18.012111035333383	0.006327193312875087	0.0
a	N(soort)	-	-	-	-	-	0.18002486524878292	3	45.36227854608868	3.4373824445902987	0.6694306539426294	0.28119402153819684	5	50.68631889700906	11.712022275125603	1.1157177565710488	-4.723870490789691e-17	6	41.25028900649137	1.3336101759051746	1.3388613078852587	0.0	1	53.02109400667356	20.04977026182951	0.22314355131420976	0.2915214575772576	15	50.85154257031345	12.16618054406051	0.0
a[[:digit:]]+-formaat	N(soort)	-	-	-	-	-	-	-	-	-	-	0.0	1	22.434063398542175	0.017514846674941888	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	0.0	1	12.923514487550234	0.001960430491838575	0.0
aai	N(soort)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	34.12505344460119	0.25852666538497043	1.6094379124341003	-	-	-	-	-	0.0	1	19.032619978316045	0.00800316918432924	0.0
aaien	WW()	-	-	-	-	-	0.3095683776672772	9	52.49979061282475	17.78193675602481	4.597430613893916	0.0	1	32.929283838752134	0.19630365410581926	0.5108256237659907	0.0	1	31.577331786770188	0.1437914882400556	0.5108256237659907	-	-	-	-	-	0.314138670817719	11	49.83401586504273	9.62501880089264	0.0
aan bod	VZ(init) N(soort)	-	-	-	-	-	-	-	-	-	-	0.0	1	25.279476515432307	0.03372466555841751	0.5108256237659907	0.2244281617817807	5	52.57793862557756	18.104805458606915	2.5541281188299534	0.0	1	52.82660129166713	19.171678133574204	0.5108256237659907	0.22688546043162194	7	46.45682652108182	4.4226508208662345	0.0
aan de beurt	VZ(init) LID(bep) N(soort)	-	-	-	-	-	0.18002486524878292	3	45.40524828271963	3.471561219612604	2.7488721956224653	0.24220734669377234	4	49.088187610279626	8.10622699687585	3.6651629274966204	-	-	-	-	-	-	-	-	-	-	0.2848698544595743	7	47.439528238331974	5.545654688259488	0.0
aan de hand van	VZ(init) LID(bep) N(soort) VZ(init)	-	-	-	-	-	0.0	1	24.887014830250614	0.030810694160911187	0.9162907318741551	0.11120899872314133	3	44.48751367583576	2.8102914854945356	2.7488721956224653	-	-	-	-	-	-	-	-	-	-	0.15220903432337493	4	42.299306547539445	1.6979725098905776	0.0
aan de hand	VZ(init) LID(bep) N(soort)	-	-	-	-	-	0.44662420746560816	19	57.3190987472751	53.939867428867174	9.705686851553823	0.33303510170393696	8	53.53686155017339	22.578035679951192	4.086604990127926	0.0	1	25.442737276049627	0.035016580037733745	0.5108256237659907	-	-	-	-	-	0.45882303654343143	28	55.52702924622256	35.70285323294666	0.0
aan de kaak	VZ(init) LID(bep) N(soort)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.14746305199023912	2	47.09671644281074	5.124737729801749	3.2188758248682006	-	-	-	-	-	0.10147268954891664	2	37.62133359529942	0.5782735915799001	0.0
aan de man	VZ(init) LID(bep) N(soort)	0.0	1	44.04648779797654	2.5389186150247736	0.5108256237659907	0.11358304386814942	2	41.784043865710245	1.5080105733148634	1.0216512475319814	0.0	1	26.60991993336811	0.04581334404778917	0.5108256237659907	-	-	-	-	-	-	-	-	-	-	0.20294537909783328	4	43.559594627457734	2.269652991502886	0.0
aan de wieg	VZ(init) LID(bep) N(soort)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	34.636115100219456	0.29081145549068244	1.6094379124341003	-	-	-	-	-	0.0	1	19.543681633934312	0.00900260433703126	0.0
aan elkaar	VZ(init) VNW(recip,pron)	-	-	-	-	-	0.11358304386814942	2	41.682605325789844	1.4731960053747575	1.8325814637483102	-	-	-	-	-	0.23372340764642327	3	50.6415363967514	11.591873675163749	2.7488721956224653	-	-	-	-	-	0.23561228872741274	5	45.170441759549576	3.2888508300193915	0.0
aan het hoofd	VZ(init) LID(bep) N(soort)	-	-	-	-	-	-	-	-	-	-	0.1660271529655576	5	48.51306093446791	7.100780590624817	4.5814536593707755	0.0	1	33.38549130855685	0.21804650548319313	0.9162907318741551	-	-	-	-	-	0.18188789344009282	6	44.85113213424539	3.055717584685929	0.0
aan het licht	VZ(init) LID(bep) N(soort)	-	-	-	-	-	-	-	-	-	-	0.0	1	26.819641994345194	0.04807997126454635	0.9162907318741551	0.0	1	31.577331786770188	0.1437914882400556	0.9162907318741551	-	-	-	-	-	0.10147268954891664	2	37.5705069656997	0.5715453510764025	0.0
aan het woord	VZ(init) LID(bep) N(soort)	-	-	-	-	-	-	-	-	-	-	0.24220734669377234	4	49.08129436598383	8.093370770730315	3.6651629274966204	0.14746305199023912	2	46.99854684978301	5.01019564329938	1.8325814637483102	-	-	-	-	-	0.26230309733126905	6	46.415177019086435	4.380439655446476	0.0
aan het	VZ(init) LID(bep)	0.46118031645571056	9	65.08539335029917	322.50714080737936	0.0	0.6540320437691712	73	64.81494653714188	303.0362992947823	0.0	0.6675893647872403	61	65.29350702337109	338.33794124400544	0.0	0.7444930493032712	53	67.95460820967887	624.3970189768262	0.0	0.30102999566398114	2	61.478462811590404	140.55499406732613	0.0	0.724063077467537	198	65.9964429382496	397.7812368643396	0.0
aan toe	VZ(fin) VZ(fin)	-	-	-	-	-	-	-	-	-	-	0.12110367334688617	2	43.203303984877124	2.090886210759458	1.0216512475319814	0.29492610398047825	4	52.85598154776042	19.301815266904896	2.043302495063963	0.0	1	52.683368015163225	18.54969620939336	0.5108256237659907	0.2848698544595743	7	47.45212518996812	5.561763517368683	0.0
aan	VZ(fin)	0.49850352581847795	12	66.6431653299937	461.65392574208323	0.0	0.819210425971414	368	72.8136292323261	1911.4499166844387	0.0	0.7887912840851637	256	72.24665039617513	1677.5096981193653	0.0	0.8318894167912938	85	70.48073342654398	1117.0518770072583	0.0	0.8018032536295967	11	72.38005012193561	1729.8363231446706	0.0	0.8344635649620017	732	72.29027546698956	1694.4452733614623	0.0
aan	VZ(init)	0.7162535231318131	60	75.11434941149608	3246.646026182188	0.0	0.8758156227416078	551	74.85484461399294	3058.3308206863944	0.0	0.8718953996962501	430	74.92799720921279	3110.281670009714	0.0	0.8859583248037431	310	76.36971357178447	4334.8228818942225	0.0	0.9329209173104123	32	77.59798231920057	5751.726568404167	0.0	0.8894697947722271	1383	75.32965966795297	3411.6617530884832	0.0
aanbedene	N(soort)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	3	38.01083559913198	0.6325335415326798	4.828313737302301	-	-	-	-	-	0.0	3	22.918402132846836	0.01958124103024647	0.0
aanbellen	WW()	-	-	-	-	-	0.0	2	27.457297291123858	0.05568391080123011	1.8325814637483102	0.12110367334688617	2	43.23677876257868	2.1070647237806575	1.8325814637483102	-	-	-	-	-	-	-	-	-	-	0.15220903432337493	4	42.32473810405706	1.707944721449484	0.0
aanbetaling	N(soort)	-	-	-	-	-	0.11358304386814942	2	41.7089434635617	1.4821574671938653	3.2188758248682006	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.10147268954891664	2	37.56730389781164	0.5711239725643764	0.0
aanbevelen	WW()	-	-	-	-	-	0.0	1	15.856114960331183	0.0038513367701138983	0.9162907318741551	-	-	-	-	-	0.0	1	33.704864234588456	0.23468558961459854	0.9162907318741551	-	-	-	-	-	0.10147268954891664	2	37.557996355222926	0.569901284095055	0.0
aanbeveling	N(soort)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	33.704864234588456	0.23468558961459854	1.6094379124341003	-	-	-	-	-	0.0	1	18.612430768303312	0.007265124763872367	0.0
aanbidden	WW()	-	-	-	-	-	-	-	-	-	-	0.0	1	33.457996854702955	0.22171735320279373	0.9162907318741551	0.0	1	33.239623051935354	0.21084451384422662	0.9162907318741551	-	-	-	-	-	0.10147268954891664	2	37.714945127134605	0.5908734998739245	0.0
aanbidder	N(soort)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	2	36.249923008575166	0.42168902768845323	3.2188758248682006	-	-	-	-	-	0.0	2	21.157489542290023	0.013054160686830981	0.0
aanbieden	WW()	-	-	-	-	-	0.10430283600334997	3	43.009053362116575	1.9994260043902619	0.6694306539426294	0.27248326503049386	8	52.60029813162937	18.19825780529542	1.7851484105136781	0.2643247558134507	6	54.142697506642435	25.957911693275047	1.3388613078852587	0.0	1	53.33444136970088	21.54984431426566	0.22314355131420976	0.35122946401704425	18	52.44880293387158	17.57439136049597	0.0
aanbieding	N(soort)	-	-	-	-	-	-	-	-	-	-	0.0	1	22.079340216919988	0.016141133210240563	0.9162907318741551	0.14746305199023912	2	47.067732681130714	5.090650343615278	1.8325814637483102	-	-	-	-	-	0.16083040778235247	3	41.31241473501386	1.3528245425370944	0.0
aanblazen	WW()	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	33.10454450161853	0.20438755582308424	1.6094379124341003	-	-	-	-	-	0.0	1	18.012111035333383	0.006327193312875087	0.0
aanbod	N(soort)	-	-	-	-	-	0.0	1	26.24529562063488	0.042123995923120765	0.5108256237659907	0.3130484543012849	6	51.971695422654136	15.74597444496455	3.0649537425959443	0.0	1	30.816908842118764	0.12069544608750782	0.5108256237659907	-	-	-	-	-	0.30441806864674986	8	48.312974239318876	6.781057452185938	0.0
aanboord	WW()	-	-	-	-	-	-	-	-	-	-	0.0	1	24.097377616207424	0.025688441789914765	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	0.0	1	14.586828705215487	0.002875298054696577	0.0
aanbranden	WW()	-	-	-	-	-	0.0	1	17.206115586493137	0.005255469967551257	0.9162907318741551	0.0	2	28.726959846730903	0.07459264113328191	1.8325814637483102	-	-	-	-	-	-	-	-	-	-	0.09318194808307471	3	38.94086718157925	0.7835860904336747	0.0
aanbreken	WW()	-	-	-	-	-	-	-	-	-	-	0.0	1	24.050678834872574	0.0254136990969745	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	0.0	1	14.540129923880635	0.0028445462038442066	0.0
aanbrengen	WW()	-	-	-	-	-	-	-	-	-	-	0.0	1	23.657828596979172	0.02321575755345238	0.9162907318741551	0.1354147063195972	3	48.32992619902535	6.807577902724526	2.7488721956224653	-	-	-	-	-	0.15220903432337493	4	42.31124301736804	1.7026457619740651	0.0
aandacht	N(soort)	-	-	-	-	-	0.2936079091169323	6	50.52452565568467	11.28372687884207	3.0649537425959443	0.5242093046254124	27	60.712325734557226	117.82367741626567	13.792291841681749	0.6383084988704173	27	64.36909315667074	273.46976388651103	13.792291841681749	-	-	-	-	-	0.5604571480812002	60	59.702488779711175	93.37892673022817	0.0
aandachtig	ADJ()	-	-	-	-	-	0.26373166066027987	5	49.27686270000624	8.466156065205956	2.5541281188299534	0.24220734669377234	4	49.16593018240134	8.252642236338986	2.043302495063963	0.0	1	31.47103062769021	0.1403146646902097	0.5108256237659907	-	-	-	-	-	0.33708497827632944	10	49.72703276847206	9.390814824005728	0.0
aandachtiger	N(soort)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	31.085451580435254	0.12839412680502377	1.6094379124341003	-	-	-	-	-	0.0	1	15.993018114150107	0.003974676722668797	0.0
aandachtspunt	N(soort)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.14746305199023912	2	47.00386584343809	5.016335607270857	3.2188758248682006	-	-	-	-	-	0.10147268954891664	2	37.594689868721474	0.5747367752166652	0.0
aandeel	N(soort)	-	-	-	-	-	-	-	-	-	-	0.12110367334688617	2	43.133022349920864	2.0573218329990604	1.8325814637483102	0.22119457798535866	4	51.66505156176713	14.6725350682389	3.6651629274966204	-	-	-	-	-	0.2284788674816302	6	45.83008555079357	3.8283228457846277	0.0
aandeelhouder	N(soort)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	2	37.99888331569521	0.6307951297577569	3.2188758248682006	-	-	-	-	-	0.0	2	22.906449849410066	0.019527425291254823	0.0
aandeelhoudersstructuur	N(soort)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	34.9885833590554	0.31539756487887843	1.6094379124341003	-	-	-	-	-	0.0	1	19.896149892770254	0.009763712645627412	0.0
aandenken	N(soort)	-	-	-	-	-	-	-	-	-	-	0.0	1	26.128404905496314	0.04100534692133453	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	0.0	1	16.617855994504374	0.004589713739716193	0.0
aandoen	WW()	-	-	-	-	-	0.22716608773629884	4	47.636501034136494	5.802967034267088	3.6651629274966204	0.12110367334688617	2	43.197406723061036	2.0880489342221584	1.8325814637483102	-	-	-	-	-	-	-	-	-	-	0.26230309733126905	6	46.41478340234798	4.3800426584067855	0.0
aandoening	N(soort)	-	-	-	-	-	-	-	-	-	-	0.0	1	24.485894674276043	0.02809244035314208	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	0.0	1	14.975345763284103	0.0031443767496548126	0.0
aandringen	N(soort)	-	-	-	-	-	-	-	-	-	-	0.0	1	23.79691586379442	0.02397129995903811	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	0.0	1	14.286366952802481	0.002683098986869265	0.0
aandringen	WW()	-	-	-	-	-	-	-	-	-	-	0.19194478095439876	3	46.909910328376576	4.908977401611078	4.828313737302301	-	-	-	-	-	-	-	-	-	-	0.16083040778235247	3	41.31520983823386	1.35369549564931	0.0
aanduiden	WW()	-	-	-	-	-	-	-	-	-	-	0.12110367334688617	2	43.102971592772604	2.0431354503125614	1.8325814637483102	0.0	1	33.704864234588456	0.23468558961459854	0.9162907318741551	-	-	-	-	-	0.16083040778235247	3	41.296042831144945	1.3477343054590345	0.0
aandurven	WW()	-	-	-	-	-	0.0	1	20.18313610964368	0.010430703752391808	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	13.007846162918867	0.0019988703054040374	0.0
aangaan	WW()	-	-	-	-	-	0.11358304386814942	2	41.632521500599395	1.4563043610728674	1.0216512475319814	0.0	1	28.081420081583673	0.06428979014802198	0.5108256237659907	0.0	1	33.34074391398249	0.2158114046297208	0.5108256237659907	-	-	-	-	-	0.20294537909783328	4	43.55050974471204	2.2649101314196014	0.0
aangebeten	WW()	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	33.239623051935354	0.21084451384422662	1.6094379124341003	-	-	-	-	-	0.0	1	18.14718958565021	0.006527080343415491	0.0
aangeklaagde	N(soort)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	33.809299722579766	0.2403975140179168	1.6094379124341003	-	-	-	-	-	0.0	1	18.71686625629462	0.007441947906273493	0.0
aangekleed	ADJ()	-	-	-	-	-	-	-	-	-	-	0.0	1	22.69835450294668	0.018613817446702943	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	0.0	1	13.187805591954742	0.002083437895248054	0.0
aangelegenheid	N(soort)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.14746305199023912	2	47.081618615603595	5.106953006574025	3.2188758248682006	-	-	-	-	-	0.10147268954891664	2	37.61697355230418	0.5776933326453069	0.0
aangenaam	ADJ()	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	34.178952258261106	0.26175514439554165	1.6094379124341003	-	-	-	-	-	0.0	1	19.086518791975962	0.008103112699599443	0.0
aangetekend	ADJ()	-	-	-	-	-	-	-	-	-	-	0.0	1	23.77195634211136	0.02383392861256798	0.9162907318741551	-	-	-	-	-	0.0	1	53.422033141857256	21.98889037839331	0.9162907318741551	0.10147268954891664	2	37.55309794591145	0.5692588545603268	0.0
aangeven	WW()	-	-	-	-	-	-	-	-	-	-	0.19194478095439876	3	46.840617458281564	4.831274858187319	2.7488721956224653	0.342398603373972	5	54.420659044794036	27.673615625256808	4.5814536593707755	-	-	-	-	-	0.30441806864674986	8	48.31289889111642	6.78093980481099	0.0
aangezien	VG(onder)	-	-	-	-	-	-	-	-	-	-	0.19194478095439876	3	46.85177888191469	4.84370726513512	2.7488721956224653	0.23372340764642327	3	50.614573930040905	11.520130346217288	2.7488721956224653	-	-	-	-	-	0.26230309733126905	6	46.419762835722494	4.385067506652001	0.0
aangifte	N(soort)	-	-	-	-	-	0.0	1	17.964648613480115	0.006258422251435084	0.5108256237659907	0.0	1	34.08225552174102	0.2559915041470918	0.5108256237659907	0.0	2	36.23968020944271	0.4206956495313544	1.0216512475319814	-	-	-	-	-	0.15220903432337493	4	42.36658248256616	1.7244803428383373	0.0
aangrijpen	WW()	-	-	-	-	-	-	-	-	-	-	0.0	1	22.24255985758992	0.016759304269356158	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	0.0	1	12.732010946597981	0.001875862901994558	0.0
aanhalingsteken	N(soort)	-	-	-	-	-	-	-	-	-	-	0.0	1	23.48749520399137	0.022322843801396524	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	0.0	1	13.976946292999429	0.0024985878817550466	0.0
aanhang	N(soort)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	2	37.741787610199744	0.5945368270236496	3.2188758248682006	-	-	-	-	-	0.0	2	22.6493541439146	0.018404982735143325	0.0
aanhanger	N(soort)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.11963354824566078	4	49.224664960528	8.365010608155442	6.437751649736401	-	-	-	-	-	0.08232257326106894	4	39.729487781943654	0.9396124837217049	0.0
aanhangwagen	N(soort)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	34.178952258261106	0.26175514439554165	1.6094379124341003	-	-	-	-	-	0.0	1	19.086518791975962	0.008103112699599443	0.0
aanhouden	WW()	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	31.577331786770188	0.1437914882400556	1.6094379124341003	-	-	-	-	-	0.0	1	16.484898320485044	0.004451330410880529	0.0
aanhouder	N(soort)	-	-	-	-	-	-	-	-	-	-	0.0	1	23.967727844563747	0.024932899384329035	1.6094379124341003	-	-	-	-	-	-	-	-	-	-	0.0	1	14.457178933571807	0.0027907304648525596	0.0
aanjagen	WW()	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	1	34.50050476478724	0.2818710520767929	1.6094379124341003	-	-	-	-	-	0.0	1	19.4080712985021	0.008725837679359931	0.0
aankijken	WW()	-	-	-	-	-	0.22716608773629884	4	47.65155742779729	5.823120038238649	3.6651629274966204	0.0	1	29.15685342519111	0.08235412220884439	0.9162907318741551	-	-	-	-	-	-	-	-	-	-	0.23561228872741274	5	45.16709588500137	3.286318022219447	0.0
