	WORD	CEFR
1523	comic	b1
1524	coming	c1
1525	command	c1
1526	commandant	c1
1527	commander	c1
1528	commemorate	b2
1529	comment	b2
1530	commentary	c1
1531	commercial	b2
1532	commission	c1
1533	commissionaire	a1
1534	commit	b2
1535	commitment	b2
1536	committed	c1
1537	committee	c1
1538	commodity	c1
1539	commodore	a2
1540	common	b2
1541	commonly	c1
1542	commonplace	c1
1543	commotion	b2
1544	communicate	b1
1545	communication	b2
1546	communicator	b2
1547	community	c1
1548	commute	b1
1549	commuter	b1
1550	commuting	b1
1551	compact	b2
1552	companion	c1
1553	companionship	c1
1554	company	b2
1555	comparable	c1
1556	comparative	c1
1557	compare	b1
1558	comparison	c1
1559	compass	c1
1560	compassionate	c1
1561	compelling	c1
1562	compensate	b2
1563	compensation	b2
1564	compete	c1
1565	competence	b1
1566	competent	b2
1567	competition	b2
1568	competitive	c1
1569	competitively	b2
1570	competitor	b2
1571	complain	b1
1572	complaining	b1
1573	complaint	b2
1574	complete	c1
1575	completely	b2
1576	completion	b2
1577	complex	c1
1578	complexity	c1
1579	complicated	b2
1580	complication	c1
1581	complicit	c1
1582	compliment	b1
1583	complimentary	b2
1584	comply	b2
1585	component	c1
1586	compose	c1
1587	composer	a2
1588	composite	c1
1589	composition	b2
1590	compost	b2
1591	compound	c1
1592	compress	c1
1593	compressed	c1
1594	compromise	b2
1595	compulsory	c1
1596	computer	b1
1597	computerised	b2
1598	computerized	c1
1599	computing	b1
1600	con	c1
1601	conceal	c1
1602	conceivable	b2
1603	concentrate	b2
1604	concentrated	c1
1605	concentration	c1
1606	concept	c1
1607	conceptual	b1
1608	concern	b2
1609	concerned	c1
1610	concert	a2
1611	concierge	c1
1612	conclude	b2
1613	conclusion	c1
1614	concrete	b1
1615	condition	c1
1616	conditioned	c1
1617	conditioner	a2
1618	conditioning	c1
1619	condom	b2
1620	conduct	c1
1621	cone	c1
1622	confer	c1
1623	conference	c1
1624	conferencing	a2
1625	confess	c1
1626	confession	c1
1627	confidence	c1
1628	confident	b1
1629	confidential	c1
1630	confidentiality	b2
1631	confidently	b2
1632	confine	c1
1633	confirm	b1
1634	confirmation	b2
1635	conflict	c1
1636	conform	c1
1637	conformist	b2
1638	confront	b1
1639	confrontation	b2
1640	confrontational	b2
1641	confucian	b2
1642	confuse	b2
1643	confused	b2
1644	confusing	b2
1645	confusion	c1
1646	congested	c1
1647	congestion	c1
1648	congratulate	b1
1649	congratulation	a1
1650	conjure	b2
1651	conman	c1
1652	connect	b2
1653	connected	c1
1654	connection	b2
1655	connectivity	c1
1656	conscience	c1
1657	conscientious	c1
1658	conscientiously	c1
1659	conscious	c1
1660	consciously	c1
1661	consciousness	c1
1662	consecutive	b1
1663	consensus	b2
1664	consent	b2
1665	consequence	c1
1666	consequently	b2
1667	conservation	b2
1668	conservational	c1
1669	conservationist	c1
1670	conservative	b2
1671	conserve	b2
1672	consider	b2
1673	considerable	c1
1674	considerably	c1
1675	considerate	b1
1676	consideration	b2
1677	consignment	b2
1678	consist	c1
1679	consistency	c1
1680	consistent	b1
1681	consistently	b2
1682	console	b2
1683	consolidate	b2
1684	constable	b2
1685	constant	c1
1686	constantly	b2
1687	constitutional	c1
1688	constraint	b2
1689	construct	c1
1690	construction	c1
1691	constructive	b2
1692	consulate	c1
1693	consult	c1
1694	consultant	c1
1695	consultative	b2
1696	consume	c1
1697	consumer	c1
1698	consumption	c1
1699	contact	b1
1700	contagious	c1
1701	contain	b2
1702	container	c1
1703	contaminate	c1
1704	contemplate	c1
1705	contemplation	c1
1706	contemporary	c1
1707	contend	c1
1708	contender	c1
1709	content	c1
1710	contented	c1
1711	contest	c1
1712	contestant	b1
1713	context	b1
1714	continent	c1
1715	continual	b2
1716	continually	c1
1717	continue	c1
1718	continuous	c1
1719	continuously	c1
1720	contraceptive	c1
1721	contract	c1
1722	contractor	b2
1723	contradictory	b1
1724	contrary	c1
1725	contrast	c1
1726	contribute	c1
1727	contribution	b1
1728	contributor	b1
1729	control	c1
1730	controller	c1
1731	controversial	c1
1732	controversy	c1
1733	convalescence	c1
1734	convenience	c1
1735	convenient	b1
1736	conveniently	b2
1737	convention	c1
1738	conventional	c1
1739	conversation	b1
1740	converse	c1
1741	conversion	c1
1742	convert	c1
1743	convertible	a1
1744	convey	c1
1745	convict	b1
1746	convince	c1
1747	convinced	c1
1748	convincing	c1
1749	convincingly	b1
1750	cook	a1
1751	cooked	c1
1752	cooker	a2
1753	cookie	a1
1754	cooking	b1
1755	cool	b2
1756	coolheaded	b1
1757	cooling	b2
1758	coolly	b2
1759	cooperate	b2
1760	cooperation	b1
1761	coordinate	b2
1762	cop	b2
1763	cope	b1
1764	copper	c1
1765	copy	b1
1766	copying	c1
1767	copyright	c1
1768	cord	b2
1769	core	c1
1770	cork	b2
1771	corn	b2
1772	corner	c1
1773	cornrow	a2
1774	corny	c1
1775	corporate	b2
1776	corporation	b2
1777	corpse	b2
1778	corpus	c1
1779	correct	b1
1780	correction	c1
1781	correctly	b1
1782	correspond	c1
1783	correspondent	c1
1784	corridor	a2
1785	corroborate	c1
1786	corrupt	c1
1787	cos	c1
1788	cosmetic	c1
1789	cosmonaut	b2
1790	cosmopolitan	c1
1791	cosmos	b2
1792	cost	c1
1793	costing	b1
1794	costly	c1
1795	costume	b1
1796	cosy	c1
1797	cot	b1
1798	cottage	b2
1799	cotton	a2
1800	couch	a1
1801	cough	c1
1802	could	c1
1803	council	b2
1804	councillor	b2
1805	councilman	c1
1806	counsellor	b2
1807	count	b1
1808	counter	b1
1809	counteract	c1
1810	counterpart	b2
1811	countless	c1
1812	country	b2
1813	countryside	b1
1814	county	c1
1815	couple	b2
1816	coupon	c1
1817	courage	b2
1818	courageous	c1
1819	courier	b2
1820	course	b1
1821	coursework	b2
1822	court	b2
1823	courteousness	b2
1824	courthouse	b1
1825	courtroom	b1
1826	courtyard	c1
1827	couscous	b2
1828	cousin	b1
1829	cover	b2
1830	coverage	b2
1831	covered	c1
1832	covering	c1
1833	coveted	c1
1834	cow	c1
1835	coward	c1
1836	cowardly	b2
1837	cowboy	b2
1838	crack	c1
1839	crackdown	c1
1840	cracked	b2
1841	cradle	c1
1842	craft	b2
1843	cramped	c1
1844	cramping	b2
1845	cranberry	b2
1846	crash	a2
1847	crater	b2
1848	crawl	c1
1849	crawler	b2
1850	crazed	b2
1851	crazily	b2
1852	crazy	c1
1853	cream	b1
1854	creamy	a1
1855	create	b2
1856	creation	c1
1857	creative	b1
1858	creativity	b1
1859	creator	b2
1860	creature	c1
1861	credible	c1
1862	credit	b1
1863	creep	c1
1864	creepy	c1
1865	crematoria	c1
1866	crematorium	c1
1867	crew	b2
1868	cricket	a2
1869	cricketer	a2
1870	crime	c1
1871	criminal	c1
1872	criminalise	c1
1873	crisp	b1
1874	criterion	c1
1875	critic	b2
1876	critical	b2
1877	criticise	b1
1878	criticism	b2
1879	criticize	b2
1880	critique	c1
1881	crocodile	a2
1882	croft	a2
1883	croissant	a1
1884	crook	c1
1885	crooked	c1
1886	crop	c1
1887	cross	c1
1888	crossbone	a2
1889	crossbow	a2
1890	crossing	a2
1891	crossly	b2
1892	crossroad	b2
1893	crossword	a1
1894	croup	c1
1895	crow	b1
1896	crowd	c1
1897	crowded	b1
1898	crown	a2
1899	crucial	c1
1900	crucially	c1
1901	cruel	c1
1902	cruelly	c1
1903	cruelty	c1
1904	cruise	b1
1905	crumble	c1
1906	crunchy	a2
1907	crush	b2
1908	crushing	c1
1909	crustacean	b2
1910	cry	c1
1911	crystal	b2
1912	crêpe	c1
1913	cub	a2
1914	cuban	b2
1915	cubist	c1
1916	cucumber	b1
1917	cuisine	a1
1918	culinary	b2
1919	cultivate	b2
1920	cultural	c1
1921	culture	a1
1922	cultured	b2
1923	cumulonimbus	b1
1924	cup	a2
1925	cupboard	c1
1926	cuppa	c1
1927	cups	a2
1928	curate	b2
1929	curator	a2
1930	curb	c1
1931	cure	c1
1932	curiosity	b2
1933	curious	b2
1934	curiously	b2
1935	curl	c1
1936	curly	a2
1937	currency	b1
1938	current	c1
1939	currently	c1
1940	curriculum	c1
1941	curry	a1
1942	curse	c1
1943	cursor	c1
1944	curtain	b2
1945	curtained	b2
1946	curve	b2
1947	curved	c1
1948	cushion	c1
1949	custody	b1
1950	custom	c1
1951	customary	b1
1952	customer	b1
1953	customisable	c1
1954	cut	c1
1955	cute	a2
1956	cutlery	b2
1957	cv	b1
1958	cyanide	b2
1959	cycle	c1
1960	cycling	a1
1961	cyclist	c1
1962	cyclone	c1
1963	cyclonic	c1
1964	cylinder	b2
1965	czech	c1
1966	dabbing	c1
1967	dad	b1
1968	daddy	a2
1969	daguerreotype	a2
1970	daily	c1
1971	damage	b1
1972	damaging	c1
1973	damn	a2
1974	damned	b2
1975	damp	c1
1976	dance	b2
1977	dancer	b2
1978	dancing	a2
1979	danger	b2
1980	dangerous	a2
1981	dangerously	b2
1982	dare	c1
1983	daredevil	a2
1984	daring	c1
1985	dark	a2
1986	darken	c1
1987	darkly	c1
1988	darkness	c1
1989	darling	b2
1990	dart	b2
1991	dash	c1
1992	dashboard	c1
1993	data	c1
1994	database	c1
1995	date	b1
1996	dating	c1
1997	datum	c1
1998	daughter	a2
1999	daughters	b1
2000	dawn	c1
2001	day	a1
2002	daybreak	c1
2003	daydream	b2
2004	daylight	c1
2005	daytime	a2
2006	dead	b2
2007	deadline	b1
2008	deadly	c1
2009	deaf	b2
2010	deafen	c1
2011	deafening	b2
2012	deal	c1
2013	dealer	c1
2014	dear	b1
2015	dearie	c1
2016	dearly	b1
2017	death	b2
2018	deathbed	c1
2019	debate	b2
2020	debris	c1
2021	debt	b1
2022	decade	c1
2023	decay	b1
2024	deceit	b2
2025	deceive	b2
2026	decent	c1
2027	deception	c1
2028	deceptively	c1
2029	decide	b1
2030	decipher	c1
2031	decision	b1
2032	decisive	b1
2033	decisively	c1
2034	decisiveness	c1
2035	deck	b2
2036	declare	c1
2037	decline	c1
2038	decompose	b2
2039	decor	c1
2040	decorate	b1
2041	decorated	b2
2042	decorating	b1
2043	decoration	c1
2044	decoratively	c1
2045	decorator	b1
2046	decrease	b2
2047	dedicate	b2
2048	dedicated	c1
2049	dedication	b2
2050	deduce	a1
2051	deduction	a1
2052	deed	b1
2053	deem	c1
2054	deep	c1
2055	deepen	b2
2056	deeply	c1
2057	deer	a2
2058	defeat	b2
2059	defence	a1
2060	defenceless	c1
2061	defend	b2
2062	defender	c1
2063	defensive	b1
2064	defiant	b2
2065	deficit	c1
2066	define	b1
2067	definite	c1
2068	definitely	b1
2069	definition	c1
2070	definitive	c1
2071	deflect	c1
2072	deforestation	b2
2073	defy	b2
2074	degenerate	c1
2075	degree	c1
2076	dehydrated	a2
2077	dehydration	c1
2078	delay	b2
2079	delegate	c1
2080	delete	b1
2081	deliberate	b2
2082	deliberately	b2
2083	delicacy	c1
2084	delicate	c1
2085	delicately	c1
2086	delicious	b1
2087	delight	b2
2088	delighted	b2
2089	delightful	b2
2090	delirium	b2
2091	deliver	b2
2092	delivery	b2
2093	delta	c1
2094	demand	c1
2095	demean	c1
2096	demo	b1
2097	democracy	c1
2098	democratic	c1
2099	demographic	c1
2100	demonstrable	c1
2101	demonstrate	b2
2102	demonstration	b2
2103	denial	b2
2104	denim	b2
2105	denomination	b1
2106	denominator	c1
2107	density	b2
2108	dental	b2
2109	dentist	c1
2110	deny	c1
2111	depart	c1
2112	department	c1
2113	departure	c1
2114	depend	c1
2115	dependable	c1
2116	dependence	c1
2117	dependent	b2
2118	depict	c1
2119	deploy	c1
2120	deportation	c1
2121	deposit	a2
2122	depot	b2
2123	depressed	c1
2124	depressing	b1
2125	depression	b2
2126	depressive	b1
2127	deprived	b2
2128	depth	c1
2129	deputy	c1
2130	derelict	c1
2131	derive	c1
2132	descend	b2
2133	descent	b2
2134	describe	b2
2135	description	c1
2136	desensitize	b2
2137	desert	a2
2138	desertification	c1
2139	deserve	c1
2140	design	b2
2141	designer	b1
2142	desirable	b1
2143	desire	c1
2144	desiring	c1
2145	desk	a1
2146	desolate	c1
2147	despair	c1
2148	desperate	c1
2149	desperately	c1
2150	despise	c1
2151	despite	b2
2152	dessert	b1
2153	destination	b2
2154	destine	b2
2155	destiny	b2
2156	destroy	b2
2157	destruction	b2
2158	destructive	b1
2159	detail	b2
2160	detailed	b2
2161	detect	b2
2162	detective	b2
2163	detention	a2
2164	deter	c1
2165	deteriorate	c1
2166	deterioration	c1
2167	determination	c1
2168	determine	c1
2169	determined	b2
2170	deterrent	b1
2171	detest	c1
2172	detrimental	b2
2173	devastate	c1
2174	devastating	c1
2175	devastation	b2
2176	develop	c1
2177	developed	b2
2178	developer	b2
2179	development	c1
2180	device	c1
2181	devil	b2
2182	devise	c1
2183	devote	b2
2184	devoted	b2
2185	devotion	b2
2186	diabetes	c1
2187	diabetic	c1
2188	dial	b2
2189	dialect	c1
2190	dialog	c1
2191	dialogue	b2
2192	diamond	b1
2193	diary	b1
2194	dictionary	a1
2195	did	a2
2196	didgeridoo	b1
2197	die	a2
2198	died	b2
2199	diesel	b2
2200	diet	a2
2201	differ	c1
2202	difference	b2
2203	different	b1
2204	differentiate	c1
2205	differently	c1
2206	difficult	a2
2207	difficulty	c1
2208	dig	c1
2209	digest	b2
2210	digestive	b2
2211	digger	b1
2212	digging	c1
2213	digital	b2
2214	dilapidated	c1
2215	dilemma	b1
2216	diligence	c1
2217	dill	b1
2218	dilute	b2
2219	dilution	b2
2220	dim	b2
2221	din	b1
2222	dine	b2
2223	diner	b1
2224	dining	b1
2225	dinner	a1
2226	dinnertime	a2
2227	dinosaur	b2
2228	dip	b2
2229	diploma	c1
2230	diplomacy	c1
2231	direct	b2
2232	direction	b2
2233	directive	b2
2234	directly	b2
2235	director	b2
2236	directory	b2
2237	dirt	c1
2238	dirty	a2
2239	disability	b2
2240	disabled	b2
2241	disadvantage	b2
2242	disagree	b1
2243	disagreeable	b2
2244	disagreement	b1
2245	disappear	c1
2246	disappearance	b2
2247	disappoint	c1
2248	disappointed	b1
2249	disappointing	c1
2250	disappointment	c1
2251	disapproval	c1
2252	disapprove	c1
2253	disarmingly	c1
2254	disaster	c1
2255	disbelief	c1
2256	disbelieving	c1
2257	discerning	c1
2258	discharge	c1
2259	discipline	c1
2260	disco	b1
2261	discolour	b2
2262	discoloured	c1
2263	discomfort	c1
2264	disconnected	b1
2265	discontent	b2
2266	discontented	b2
2267	discount	b2
2268	discourage	b2
2269	discouraged	c1
2270	discover	c1
2271	discoverer	b2
2272	discovery	c1
2273	discredit	b2
2274	discreet	a2
2275	discreetly	c1
2276	discrimination	c1
2277	discuss	b2
2278	discussion	b2
2279	disease	c1
2280	disembark	c1
2281	disenchanted	b2
2282	disfigure	c1
2283	disgrace	b1
2284	disguise	b2
2285	disgust	c1
2286	disgusted	c1
2287	disgusting	c1
2288	disgustingly	c1
2289	dish	b1
2290	dishonest	b1
2291	dishonesty	c1
2292	dishwasher	b1
2293	disinfect	c1
2294	disinfection	c1
2295	disk	b2
2296	dislike	c1
2297	dislocate	b2
2298	dismal	c1
2299	dismantle	c1
2300	dismay	b2
2301	dismiss	c1
2302	dismissal	b2
2303	disorder	c1
2304	disorderly	b1
2305	disorganised	b1
2306	disorganized	b1
2307	disparate	c1
2308	dispatch	b2
2309	displace	c1
2310	displacement	c1
2311	display	c1
2312	displeased	b2
2313	displeasure	c1
2314	disposition	b2
2315	dispute	b2
2316	disrespect	c1
2317	disrespectful	c1
2318	disrupt	b1
2319	disruptive	b2
2320	dissatisfied	b2
2321	disseminate	b2
2322	dissertation	b2
2323	distance	b2
2324	distant	c1
2325	distilling	b2
2326	distinct	c1
2327	distinctive	b2
2328	distinctly	c1
2329	distinguish	c1
2330	distinguished	c1
2331	distinguishing	c1
2332	distort	c1
2333	distortion	c1
2334	distract	b2
2335	distracting	c1
2336	distraction	b2
2337	distress	c1
2338	distressed	b2
2339	distribute	b2
2340	district	c1
2341	disturb	b1
2342	disturbance	b2
2343	disturbing	c1
2344	disused	c1
2345	ditch	c1
2346	diva	b1
2347	dive	a2
2348	diver	b1
2349	diverse	c1
2350	diversity	c1
2351	divert	c1
2352	divide	c1
2353	diving	b1
2354	divorce	b1
2355	divulge	b2
2356	diy	b1
2357	dj	b1
2358	dna	b1
2359	do	c1
2360	dock	a2
2361	dockside	a2
2362	doctor	c1
2363	document	c1
2364	documentary	b2
2365	dog	a1
2366	dogcart	b2
2367	dogfight	c1
2368	doglike	b2
2369	dogsled	b2
2370	dole	c1
2371	doll	c1
2372	dollar	a1
2373	dolphin	a2
2374	domestic	c1
2375	domesticate	b2
2376	dominant	c1
2377	dominate	b2
2378	donate	b1
2379	donation	b2
2380	done	b2
2381	donkey	b1
2382	donut	a2
2383	doom	b2
2384	doomsayer	c1
2385	door	a2
2386	doorbell	c1
2387	doorman	a2
2388	doorstep	b2
2389	doorway	c1
2390	dormitory	a1
2391	dose	a2
2392	dot	b1
2393	double	c1
2394	doubt	b2
2395	doubtful	c1
2396	doubtfully	b2
2397	doubtless	c1
2398	doughnut	c1
2399	down	a2
2400	downhill	b2
2401	download	b2
2402	downloadable	c1
2403	downloader	c1
2404	downloading	c1
2405	downside	b2
2406	downstairs	b2
2407	downward	c1
2408	downwards	c1
2409	dozen	c1
2410	dp	b2
2411	drag	c1
2412	dragon	b1
2413	drain	b2
2414	drainage	b2
2415	drama	b1
2416	dramatic	c1
2417	dramatically	c1
2418	dramatise	c1
2419	draught	a2
2420	draw	b1
2421	drawback	c1
2422	drawer	c1
2423	drawing	b1
2424	dread	b1
2425	dreadful	b1
2426	dream	c1
2427	dreamer	c1
2428	dreamily	c1
2429	dress	c1
2430	dresser	c1
2431	dressing	a2
2432	dressmaker	a1
2433	dressmaking	c1
2434	dressy	a1
2435	dribble	c1
2436	drift	c1
2437	drink	a2
2438	drinkable	b1
2439	drinker	a2
2440	drinking	c1
2441	drip	b1
2442	drive	b2
2443	driver	a2
2444	driveway	b2
2445	driving	a2
2446	drop	c1
2447	dropping	b2
2448	drought	b2
2449	drown	c1
2450	drowning	b1
2451	drug	c1
2452	druggist	b2
2453	drugstore	b2
2454	drum	c1
2455	drumming	b2
2456	drunk	c1
2457	drunken	c1
2458	drunkenly	a2
2459	dry	a1
2460	dryer	a2
2461	dryly	b2
2462	dub	b1
2463	dubious	c1
2464	duck	c1
2465	due	c1
2466	dull	b2
2467	dullard	c1
2468	duly	b1
2469	dummy	a2
2470	dump	c1
2471	dungeon	b1
2472	durable	c1
2473	duration	b1
2474	during	c1
2475	dusk	c1
2476	dust	c1
2477	dusty	c1
2478	dutch	b2
2479	duty	b1
2480	dvd	a1
2481	dvr	b2
2482	dwelling	c1
2483	dwindle	c1
2484	dye	c1
2485	dyed	a2
2486	dyestuff	c1
2487	dynamic	c1
2488	dysfunctional	c1
2489	each	b1
2490	eager	c1
2491	eagerly	c1
2492	eagle	a2
2493	ear	b2
2494	earl	b2
2495	early	c1
2496	earmark	b1
2497	earn	c1
2498	earnest	c1
2499	earplug	b2
2500	earring	b1
2501	earth	c1
2502	earthbound	c1
2503	earthquake	b1
2504	ease	c1
2505	easily	c1
2506	east	b2
2507	eastern	b2
2508	easy	c1
2509	easygoing	b1
2510	eat	a2
2511	eater	a2
2512	eatery	c1
2513	eating	c1
2514	eccentric	c1
2515	echo	c1
2516	eclectic	b1
2517	eco	c1
2518	ecological	c1
2519	ecologist	b2
2520	economic	b2
2521	economical	c1
2522	economically	c1
2523	economics	c1
2524	economist	b2
2525	economy	c1
2526	ed	b1
2527	edge	c1
2528	edgy	c1
2529	edit	b1
2530	editing	c1
2531	edition	b1
2532	editor	b1
2533	editorial	b2
2534	educate	b2
2535	education	b1
2536	educational	c1
2537	educator	b1
2538	edutainment	b1
2539	eerily	c1
2540	effect	c1
2541	effective	b2
2542	effectively	c1
2543	effectiveness	c1
2544	efficiency	c1
2545	efficient	c1
2546	efficiently	b1
2547	effort	c1
2548	effortlessly	b2
2549	egg	a1
2550	egyptian	a2
2551	eh	b2
2552	eight	c1
2553	eighteen	a2
2554	eighteenth	b2
2555	eighth	c1
2556	eightieth	a2
2557	eighty	a1
2558	either	b2
2559	elaborate	c1
2560	elastic	a1
2561	elation	b2
2562	elbow	b1
2563	elder	c1
2564	elderly	c1
2565	eldest	b1
2566	elect	b2
2567	election	b2
2568	electric	c1
2569	electrical	b1
2570	electrician	b1
2571	electricity	c1
2572	electrify	b2
2573	electrode	b2
2574	electronic	b2
2575	electronically	b2
2576	electronics	a1
2577	elegant	a2
2578	element	c1
2579	elementary	b2
2580	elephant	a1
2581	elevate	c1
2582	elevation	c1
2583	elevator	b1
2584	eleven	a2
2585	eligible	c1
2586	eliminate	a2
2587	elite	b2
2588	elitist	c1
2589	elixir	c1
2590	else	b2
2591	elsewhere	c1
2592	elucidate	b2
2593	elusive	c1
2594	emaciate	c1
2595	email	b1
2596	emanate	b2
2597	embark	c1
2598	embarrass	b2
2599	embarrassed	b2
2600	embarrassing	b1
2601	embarrassment	b2
2602	embassy	b1
2603	embed	c1
2604	embezzlement	c1
2605	embody	c1
2606	embrace	c1
2607	embryo	c1
2608	emerge	c1
2609	emergence	c1
2610	emergency	b1
2611	emetic	c1
2612	emigrate	c1
2613	emission	c1
2614	emotion	b1
2615	emotional	b1
2616	emotionally	b1
2617	empathy	b1
2618	emperor	a2
2619	emphasis	b2
2620	emphasise	c1
2621	emphasize	c1
2622	empire	c1
2623	employ	c1
2624	employee	c1
2625	employer	c1
2626	employment	b1
2627	empower	b2
2628	emptily	c1
2629	emptiness	b2
2630	empty	b2
2631	emulsion	c1
2632	enable	c1
2633	enamelware	c1
2634	encapsulate	c1
2635	enchanting	b2
2636	enclose	c1
2637	enclosure	c1
2638	encore	b1
2639	encounter	b1
2640	encourage	b2
2641	encouragement	b2
2642	encouraging	b2
2643	encouragingly	b2
2644	encroach	c1
2645	encyclopedia	b1
2646	end	c1
2647	endangered	b2
2648	endeavor	c1
2649	ended	b2
2650	ending	b1
2651	endless	c1
2652	endlessly	c1
2653	endorse	c1
2654	endure	c1
2655	enemy	b2
2656	energetic	b1
2657	energise	b1
2658	energised	b1
2659	energize	b2
2660	energy	c1
2661	enforce	b1
2662	engage	b2
2663	engagement	b2
2664	engine	c1
2665	engineer	c1
2666	engineering	c1
2667	english	b1
2668	engrave	c1
2669	enhance	c1
2670	enigma	c1
2671	enjoy	b1
2672	enjoyable	b1
2673	enjoyment	b1
2674	enlist	c1
2675	enormous	b2
2676	enormously	b2
2677	enough	b1
2678	enquire	c1
2679	enquiry	b2
2680	enrich	c1
2681	enrol	b1
2682	ensconced	c1
2683	ensure	b2
2684	enter	c1
2685	enterprise	c1
2686	enterprising	c1
2687	entertain	c1
2688	entertainer	b2
2689	entertaining	b2
2690	entertainment	b1
2691	enthusiasm	c1
2692	enthusiast	c1
2693	enthusiastic	b2
2694	enthusiastically	b1
2695	entice	c1
2696	entire	c1
2697	entirely	c1
2698	entitle	b2
2699	entrance	c1
2700	entrepreneur	b2
2701	entry	a1
2702	envelope	a1
2703	envious	c1
2704	environment	b1
2705	environmental	b2
2706	environmentalist	c1
2707	environmentally	b2
2708	envy	b2
2709	epic	b1
2710	epidemic	b1
2711	epiphany	c1
2712	episode	b1
2713	epsilon	c1
2714	equal	b1
2715	equalise	c1
2716	equality	b2
2717	equally	c1
2718	equilibrium	c1
2719	equip	b1
2720	equipment	c1
2721	equivalent	c1
2722	er	b2
2723	era	c1
2724	eradicate	b2
2725	eradication	b2
2726	erase	b2
2727	erect	b2
2728	erm	b1
2729	error	b1
2730	erupt	b2
2731	eruption	b2
2732	escalate	c1
2733	escalation	c1
2734	escalator	a2
2735	escape	c1
2736	escort	b2
2737	esoteric	c1
2738	especially	b1
2739	espionage	b1
2740	espresso	a1
2741	essay	c1
2742	essence	c1
2743	essential	c1
2744	essentially	b1
2745	establish	c1
2746	establishment	c1
2747	estate	c1
2748	estimate	c1
2749	eternal	c1
2750	ethanol	c1
2751	ethical	c1
2752	ethically	c1
2753	ethnic	c1
2754	ethnicity	b2
2755	ethos	c1
2756	etiquette	b2
2757	eulogy	b2
2758	euphoric	b2
2759	euro	a2
2760	european	b2
2761	evaluate	c1
2762	evaluation	c1
2763	evaporate	b2
2764	evasive	c1
2765	eve	b1
2766	even	c1
2767	evening	a1
2768	evenly	c1
2769	event	c1
2770	eventual	b2
2771	eventually	b2
2772	ever	b1
2773	everlasting	b2
2774	every	b1
2775	everybody	a2
2776	everyday	b1
2777	everyone	b1
2778	everything	b1
2779	everywhere	a2
2780	evidence	b2
2781	evident	c1
2782	evidently	c1
2783	evil	c1
2784	evoke	c1
2785	evolution	b2
2786	evolutionary	c1
2787	evolve	c1
2788	exacerbate	b2
2789	exact	b2
2790	exactly	b2
2791	exaggerate	b2
2792	exaggerated	c1
2793	exam	b1
2794	examination	c1
2795	examine	b2
2796	examiner	b1
2797	example	b1
2798	exceed	c1
2799	excellent	b1
2800	except	b2
2801	exception	c1
2802	exceptional	b1
2803	exceptionally	c1
2804	excess	c1
2805	exchange	b2
2806	excitable	b2
2807	excite	c1
2808	excited	b2
2809	excitedly	b2
2810	excitement	b2
2811	exciting	b1
2812	exclaim	b2
2813	exclamation	c1
2814	exclude	c1
2815	exclusive	c1
2816	exclusively	c1
2817	excuse	a1
2818	execute	b2
2819	executive	b1
2820	exercise	a2
2821	exhaust	b2
2822	exhausted	c1
2823	exhausting	b2
2824	exhibit	c1
2825	exhibition	a2
2826	exist	b2
2827	existed	b2
2828	existence	c1
2829	exit	c1
2830	exotic	a2
2831	expand	c1
2832	expansion	b1
2833	expat	c1
2834	expect	b2
2835	expect'	b2
2836	expectant	b2
2837	expectation	b2
2838	expedition	c1
2839	expense	c1
2840	expensive	a1
2841	expensively	c1
2842	experience	b1
2843	experienced	b2
2844	experiment	a2
2845	expert	c1
2846	expertise	b2
2847	expertly	c1
2848	explain	b2
2849	explanation	b2
2850	explicit	b2
2851	explode	b2
2852	exploit	b2
2853	exploration	c1
2854	explore	b1
2855	explorer	b2
2856	explosion	b2
2857	explosive	b2
2858	export	b2
2859	expose	b2
2860	exposure	c1
2861	express	a2
2862	expression	c1
2863	expressionless	c1
2864	expulsion	c1
2865	extend	c1
2866	extended	b2
2867	extension	c1
2868	extensive	b1
2869	extensively	b2
2870	extent	c1
2871	exterior	c1
2872	external	c1
2873	extinct	b1
2874	extinction	c1
2875	extortionate	b1
2876	extra	b1
2877	extract	c1
2878	extraordinarily	c1
2879	extraordinary	b2
2880	extraterrestrial	b2
2881	extreme	c1
2882	extremely	b2
2883	extrovert	b1
2884	extroverted	b1
2885	ey	a2
2886	eye	a2
2887	eyebrow	c1
2888	eyedropper	c1
2889	eyelid	c1
2890	eyepiece	b1
2891	eyesight	b2
2892	eyesore	b2
2893	eyewitness	b2
2894	fabric	c1
2895	fabricate	c1
2896	fabulous	b1
2897	facade	c1
2898	face	c1
2899	faced	b2
2900	facet	c1
2901	facial	b2
2902	facilitator	c1
2903	facility	b1
2904	fact	c1
2905	factor	c1
2906	factory	c1
2907	factual	b2
2908	faculty	b2
2909	fade	c1
2910	fail	c1
2911	failing	c1
2912	failure	c1
2913	faint	c1
2914	fainter	c1
2915	faintly	c1
2916	fair	b2
2917	fairground	a2
2918	fairly	c1
2919	fairytale	c1
2920	faith	c1
2921	faithful	c1
2922	faithfully	b1
2923	fake	c1
2924	faker	c1
2925	falafel	b1
2926	falcon	b1
2927	fall	b2
2928	falling	b2
2929	fallout	c1
2930	falls	b2
2931	false	c1
2932	fame	b2
2933	familiar	b2
2934	family	a1
2935	famous	a1
2936	famously	b1
2937	fan	b1
2938	fancy	b1
2939	fantasist	c1
2940	fantastic	b1
2941	fantastically	b1
2942	fantasy	b2
2943	far	b2
